Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Coverage subscore,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Openness subscore,Overall score
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Social statistics subscore,68.8,37.5,12.5,6.3,25,30,0,100,0,87.5,0,37.5,33.8
2016,Western Africa,AFW,Cote d'Ivoire,CIV,National accounts,50,50,50,0,0,37.5,50,100,0,50,0,40,38.9
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Labor ,100,50,0,0,0,30,0,100,0,100,0,40,35
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Price indexes,100,50,50,0,0,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Government finance,100,0,50,0,0,37.5,0,100,0,50,0,30,33.3
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Money & banking,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Cote d'Ivoire,CIV,International trade,50,50,50,0,0,50,0,100,0,50,0,30,37.5
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Balance of payments,100,0,50,0,0,50,0,100,0,50,0,30,37.5
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Economic & financial statistics subscore,71.4,28.6,35.7,0,0,35.2,7.1,85.7,0,50,0,28.6,31.5
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Cote d'Ivoire,CIV,Built environment,100,50,0,50,0,40,0,100,0,100,0,40,40
2016,Western Africa,AFW,The Gambia,GMB,Population & vital statistics,50,50,0,0,50,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,The Gambia,GMB,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,The Gambia,GMB,Education outcomes,50,0,50,0,50,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,The Gambia,GMB,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,The Gambia,GMB,Health outcomes,50,50,50,0,50,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,The Gambia,GMB,Reproductive health,100,50,0,0,50,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,The Gambia,GMB,Gender statistics ,50,0,0,0,0,10,0,100,0,50,0,30,20
2016,Western Africa,AFW,The Gambia,GMB,Poverty & income,50,0,0,0,50,20,0,100,0,100,0,40,30
2016,Western Africa,AFW,The Gambia,GMB,Social statistics subscore,43.8,18.8,12.5,0,31.3,21.3,0,75,0,43.8,0,23.8,22.5
2016,Western Africa,AFW,The Gambia,GMB,National accounts,50,50,50,0,0,37.5,0,100,0,100,0,40,38.9
2016,Western Africa,AFW,The Gambia,GMB,Labor ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,The Gambia,GMB,Price indexes,100,100,50,0,0,50,0,100,0,100,0,40,45
2016,Western Africa,AFW,The Gambia,GMB,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,The Gambia,GMB,Money & banking,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,The Gambia,GMB,International trade,50,0,0,0,0,16.7,0,100,0,50,0,30,25
2016,Western Africa,AFW,The Gambia,GMB,Balance of payments,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,The Gambia,GMB,Economic & financial statistics subscore,28.6,21.4,14.3,0,0,16.7,0,42.9,0,35.7,0,15.7,16.1
2016,Western Africa,AFW,The Gambia,GMB,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,The Gambia,GMB,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,The Gambia,GMB,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,The Gambia,GMB,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,The Gambia,GMB,Built environment,100,0,50,0,50,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,Ghana,GHA,Population & vital statistics,100,50,0,50,50,50,0,100,0,50,0,30,40
2016,Western Africa,AFW,Ghana,GHA,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Ghana,GHA,Education outcomes,50,50,50,50,0,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,Ghana,GHA,Health facilities,100,0,0,100,0,40,0,100,0,0,0,20,30
2016,Western Africa,AFW,Ghana,GHA,Health outcomes,50,50,50,50,0,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,Ghana,GHA,Reproductive health,100,50,50,50,0,50,0,100,0,50,0,30,40
2016,Western Africa,AFW,Ghana,GHA,Gender statistics ,100,50,50,0,0,40,0,100,0,0,0,20,30
2016,Western Africa,AFW,Ghana,GHA,Poverty & income,50,50,50,50,50,50,0,100,0,100,0,40,45
2016,Western Africa,AFW,Ghana,GHA,Social statistics subscore,68.8,37.5,31.3,43.8,12.5,38.8,0,87.5,0,37.5,0,25,31.9
2016,Western Africa,AFW,Ghana,GHA,National accounts,50,50,50,0,0,37.5,0,100,0,50,0,30,33.3
2016,Western Africa,AFW,Ghana,GHA,Labor ,100,50,0,50,0,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,Ghana,GHA,Price indexes,100,100,100,0,0,60,0,100,0,50,0,30,45
2016,Western Africa,AFW,Ghana,GHA,Government finance,100,100,100,0,0,75,100,100,0,0,0,40,55.6
2016,Western Africa,AFW,Ghana,GHA,Money & banking,50,0,50,0,0,33.3,0,100,0,0,0,20,25
2016,Western Africa,AFW,Ghana,GHA,International trade,50,50,50,0,0,50,0,100,0,0,0,20,31.3
2016,Western Africa,AFW,Ghana,GHA,Balance of payments,100,50,50,0,0,66.7,0,100,0,0,0,20,37.5
2016,Western Africa,AFW,Ghana,GHA,Economic & financial statistics subscore,78.6,57.1,57.1,12.5,0,51.9,14.3,100,0,21.4,0,27.1,37.9
2016,Western Africa,AFW,Ghana,GHA,Land use,50,50,50,50,0,40,0,100,0,0,0,20,30
2016,Western Africa,AFW,Ghana,GHA,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Ghana,GHA,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Ghana,GHA,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Ghana,GHA,Built environment,100,50,0,50,0,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,Guinea,GIN,Population & vital statistics,50,50,50,50,0,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,Guinea,GIN,Education facilities,50,50,50,50,0,40,50,100,50,50,0,50,45
2016,Western Africa,AFW,Guinea,GIN,Education outcomes,50,50,50,50,0,40,50,100,50,50,0,50,45
2016,Western Africa,AFW,Guinea,GIN,Health facilities,50,50,50,0,0,30,50,100,50,50,0,50,40
2016,Western Africa,AFW,Guinea,GIN,Health outcomes,100,50,50,0,0,40,50,100,50,0,0,40,40
2016,Western Africa,AFW,Guinea,GIN,Reproductive health,50,50,0,50,0,30,50,100,50,50,0,50,40
2016,Western Africa,AFW,Guinea,GIN,Gender statistics ,50,50,0,0,0,20,0,100,0,50,0,30,25
2016,Western Africa,AFW,Guinea,GIN,Poverty & income,50,50,0,50,0,30,100,100,100,100,0,80,55
2016,Western Africa,AFW,Guinea,GIN,Social statistics subscore,56.3,50,31.3,31.3,0,33.8,43.8,100,43.8,50,0,47.5,40.6
2016,Western Africa,AFW,Guinea,GIN,National accounts,50,50,50,0,0,37.5,50,100,50,0,0,40,38.9
2016,Western Africa,AFW,Guinea,GIN,Labor ,100,50,0,100,0,50,0,100,0,100,0,40,45
2016,Western Africa,AFW,Guinea,GIN,Price indexes,50,50,50,0,0,30,50,100,50,100,0,60,45
2016,Western Africa,AFW,Guinea,GIN,Government finance,100,100,100,0,0,75,0,100,0,50,0,30,50
2016,Western Africa,AFW,Guinea,GIN,Money & banking,100,100,100,0,0,100,0,100,0,100,0,40,62.5
2016,Western Africa,AFW,Guinea,GIN,International trade,50,50,50,0,0,50,0,100,0,100,0,40,43.8
2016,Western Africa,AFW,Guinea,GIN,Balance of payments,100,100,100,0,0,100,50,100,50,100,0,60,75
2016,Western Africa,AFW,Guinea,GIN,Economic & financial statistics subscore,78.6,71.4,64.3,25,0,59.3,21.4,100,21.4,78.6,0,44.3,50.8
2016,Western Africa,AFW,Guinea,GIN,Land use,100,50,50,0,0,40,0,100,0,100,0,40,40
2016,Western Africa,AFW,Guinea,GIN,Resource use,100,50,50,50,0,50,50,100,50,50,0,50,50
2016,Western Africa,AFW,Guinea,GIN,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Guinea,GIN,Pollution,100,50,0,0,0,30,0,100,0,100,0,40,35
2016,Western Africa,AFW,Guinea,GIN,Built environment,100,50,0,50,0,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,Guinea-Bissau,GNB,Population & vital statistics,50,50,50,50,0,40,50,100,50,100,0,60,50
2016,Western Africa,AFW,Guinea-Bissau,GNB,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Guinea-Bissau,GNB,Education outcomes,50,0,0,0,0,10,50,100,50,100,50,70,40
2016,Western Africa,AFW,Guinea-Bissau,GNB,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Guinea-Bissau,GNB,Health outcomes,50,0,0,50,0,20,50,100,50,50,50,60,40
2016,Western Africa,AFW,Guinea-Bissau,GNB,Reproductive health,100,50,50,0,0,40,100,100,100,50,100,90,65
2016,Western Africa,AFW,Guinea-Bissau,GNB,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Guinea-Bissau,GNB,Poverty & income,50,0,0,0,0,10,100,100,100,100,100,100,55
2016,Western Africa,AFW,Guinea-Bissau,GNB,Social statistics subscore,37.5,12.5,12.5,12.5,0,15,43.8,62.5,43.8,50,37.5,47.5,31.3
2016,Western Africa,AFW,Guinea-Bissau,GNB,National accounts,50,50,50,0,0,37.5,100,100,100,0,0,60,50
2016,Western Africa,AFW,Guinea-Bissau,GNB,Labor ,50,0,0,0,0,10,0,100,0,100,0,40,25
2016,Western Africa,AFW,Guinea-Bissau,GNB,Price indexes,50,50,50,0,0,30,0,100,0,100,0,40,35
2016,Western Africa,AFW,Guinea-Bissau,GNB,Government finance,100,100,100,0,0,75,0,100,0,50,0,30,50
2016,Western Africa,AFW,Guinea-Bissau,GNB,Money & banking,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Guinea-Bissau,GNB,International trade,50,50,50,0,0,50,50,100,50,50,0,50,50
2016,Western Africa,AFW,Guinea-Bissau,GNB,Balance of payments,100,0,0,0,0,33.3,0,100,0,50,0,30,31.3
2016,Western Africa,AFW,Guinea-Bissau,GNB,Economic & financial statistics subscore,57.1,35.7,35.7,0,0,33.3,21.4,85.7,21.4,50,0,35.7,34.7
2016,Western Africa,AFW,Guinea-Bissau,GNB,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Guinea-Bissau,GNB,Resource use,50,0,0,0,0,10,100,100,100,0,0,60,35
2016,Western Africa,AFW,Guinea-Bissau,GNB,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Guinea-Bissau,GNB,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Guinea-Bissau,GNB,Built environment,100,50,50,0,0,40,50,100,50,100,50,70,55
2016,Western Africa,AFW,Liberia,LBR,Population & vital statistics,50,50,0,50,0,30,50,100,50,50,0,50,40
2016,Western Africa,AFW,Liberia,LBR,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Liberia,LBR,Education outcomes,50,0,0,50,0,20,100,100,100,0,0,60,40
2016,Western Africa,AFW,Liberia,LBR,Health facilities,50,0,0,50,0,20,100,100,100,0,0,60,40
2016,Western Africa,AFW,Liberia,LBR,Health outcomes,100,50,50,0,0,40,50,100,50,50,0,50,45
2016,Western Africa,AFW,Liberia,LBR,Reproductive health,100,50,50,0,0,40,50,100,50,50,0,50,45
2016,Western Africa,AFW,Liberia,LBR,Gender statistics ,50,50,50,50,0,40,100,100,100,0,0,60,50
2016,Western Africa,AFW,Liberia,LBR,Poverty & income,50,50,50,0,0,30,50,100,100,100,0,70,50
2016,Western Africa,AFW,Liberia,LBR,Social statistics subscore,56.3,31.3,25,25,0,27.5,62.5,87.5,68.8,31.3,0,50,38.8
2016,Western Africa,AFW,Liberia,LBR,National accounts,50,50,50,0,0,37.5,100,100,100,0,0,60,50
2016,Western Africa,AFW,Liberia,LBR,Labor ,100,50,50,50,0,50,50,100,50,100,0,60,55
2016,Western Africa,AFW,Liberia,LBR,Price indexes,50,50,50,0,0,30,50,100,50,0,0,40,35
2016,Western Africa,AFW,Liberia,LBR,Government finance,100,100,100,0,0,75,0,100,0,0,0,20,44.4
2016,Western Africa,AFW,Liberia,LBR,Money & banking,100,100,100,0,0,100,50,100,50,0,0,40,62.5
2016,Western Africa,AFW,Liberia,LBR,International trade,100,100,100,0,0,100,50,100,50,0,0,40,62.5
2016,Western Africa,AFW,Liberia,LBR,Balance of payments,100,50,100,0,0,83.3,0,100,0,0,0,20,43.8
2016,Western Africa,AFW,Liberia,LBR,Economic & financial statistics subscore,85.7,71.4,78.6,12.5,0,63,42.9,100,42.9,14.3,0,40,50
2016,Western Africa,AFW,Liberia,LBR,Land use,50,50,50,50,0,40,100,100,100,0,0,60,50
2016,Western Africa,AFW,Liberia,LBR,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Liberia,LBR,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Liberia,LBR,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Liberia,LBR,Built environment,100,50,50,50,0,50,50,100,50,50,0,50,50
2016,Western Africa,AFW,Mali,MLI,Population & vital statistics,100,50,50,100,50,70,50,100,50,50,50,60,65
2016,Western Africa,AFW,Mali,MLI,Education facilities,50,50,50,50,50,50,50,100,50,0,50,50,50
2016,Western Africa,AFW,Mali,MLI,Education outcomes,50,50,50,50,0,40,50,100,50,50,50,60,50
2016,Western Africa,AFW,Mali,MLI,Health facilities,100,100,50,50,0,60,0,100,0,0,0,20,40
2016,Western Africa,AFW,Mali,MLI,Health outcomes,100,50,50,0,0,40,50,100,50,50,50,60,50
2016,Western Africa,AFW,Mali,MLI,Reproductive health,100,0,0,50,0,30,50,100,50,100,50,70,50
2016,Western Africa,AFW,Mali,MLI,Gender statistics ,50,50,50,50,0,40,100,100,100,0,100,80,60
2016,Western Africa,AFW,Mali,MLI,Poverty & income,50,50,50,50,0,40,50,100,50,100,50,70,55
2016,Western Africa,AFW,Mali,MLI,Social statistics subscore,75,50,43.8,50,12.5,46.3,50,100,50,43.8,50,58.8,52.5
2016,Western Africa,AFW,Mali,MLI,National accounts,50,50,50,0,0,37.5,100,100,50,100,100,90,66.7
2016,Western Africa,AFW,Mali,MLI,Labor ,50,50,50,50,0,40,0,100,0,100,0,40,40
2016,Western Africa,AFW,Mali,MLI,Price indexes,50,50,50,0,0,30,100,100,50,50,100,80,55
2016,Western Africa,AFW,Mali,MLI,Government finance,100,100,100,0,0,75,100,100,50,0,100,70,72.2
2016,Western Africa,AFW,Mali,MLI,Money & banking,50,50,50,0,0,50,100,100,50,100,100,90,75
2016,Western Africa,AFW,Mali,MLI,International trade,100,100,50,0,0,83.3,0,100,0,50,0,30,50
2016,Western Africa,AFW,Mali,MLI,Balance of payments,100,100,100,0,0,100,50,100,50,50,50,60,75
2016,Western Africa,AFW,Mali,MLI,Economic & financial statistics subscore,71.4,71.4,64.3,12.5,0,55.6,64.3,100,35.7,64.3,64.3,65.7,61.3
2016,Western Africa,AFW,Mali,MLI,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Mali,MLI,Resource use,50,50,50,50,0,40,50,100,50,0,50,50,45
2016,Western Africa,AFW,Mali,MLI,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Mali,MLI,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Mali,MLI,Built environment,100,50,50,50,0,50,0,100,0,50,0,30,40
2016,Western Africa,AFW,Mauritania,MRT,Population & vital statistics,50,50,0,50,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Mauritania,MRT,Education facilities,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Mauritania,MRT,Education outcomes,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Mauritania,MRT,Health facilities,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Mauritania,MRT,Health outcomes,50,50,50,50,0,40,50,100,50,50,50,60,50
2016,Western Africa,AFW,Mauritania,MRT,Reproductive health,50,50,0,0,0,20,100,100,100,50,100,90,55
2016,Western Africa,AFW,Mauritania,MRT,Gender statistics ,100,50,0,0,0,30,100,100,100,0,100,80,55
2016,Western Africa,AFW,Mauritania,MRT,Poverty & income,50,50,0,0,0,20,0,100,0,50,0,30,25
2016,Western Africa,AFW,Mauritania,MRT,Social statistics subscore,56.3,50,25,12.5,0,28.8,31.3,100,31.3,43.8,31.3,47.5,38.1
2016,Western Africa,AFW,Mauritania,MRT,National accounts,50,50,50,0,0,37.5,0,100,0,50,0,30,33.3
2016,Western Africa,AFW,Mauritania,MRT,Labor ,50,50,0,50,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Mauritania,MRT,Price indexes,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Mauritania,MRT,Government finance,100,100,50,0,0,62.5,0,100,0,50,0,30,44.4
2016,Western Africa,AFW,Mauritania,MRT,Money & banking,100,100,50,0,0,83.3,0,100,0,50,0,30,50
2016,Western Africa,AFW,Mauritania,MRT,International trade,50,50,50,0,0,50,0,100,0,50,0,30,37.5
2016,Western Africa,AFW,Mauritania,MRT,Balance of payments,100,100,50,0,0,83.3,0,100,0,50,0,30,50
2016,Western Africa,AFW,Mauritania,MRT,Economic & financial statistics subscore,71.4,71.4,42.9,12.5,0,50,0,100,0,50,0,30,38.7
2016,Western Africa,AFW,Mauritania,MRT,Land use,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Mauritania,MRT,Resource use,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Mauritania,MRT,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Mauritania,MRT,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Mauritania,MRT,Built environment,100,50,0,0,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Niger,NER,Population & vital statistics,50,50,0,50,50,40,0,100,0,100,0,40,40
2016,Western Africa,AFW,Niger,NER,Education facilities,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Niger,NER,Education outcomes,50,50,50,0,0,30,0,100,0,100,0,40,35
2016,Western Africa,AFW,Niger,NER,Health facilities,100,50,50,100,0,60,0,100,0,50,0,30,45
2016,Western Africa,AFW,Niger,NER,Health outcomes,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Niger,NER,Reproductive health,100,50,50,50,0,50,50,100,50,100,50,70,60
2016,Western Africa,AFW,Niger,NER,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Niger,NER,Poverty & income,50,50,0,50,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Niger,NER,Social statistics subscore,56.3,43.8,31.3,31.3,6.3,33.8,6.3,87.5,6.3,62.5,6.3,33.8,33.8
2016,Western Africa,AFW,Niger,NER,National accounts,50,50,50,50,0,50,0,100,0,50,0,30,38.9
2016,Western Africa,AFW,Niger,NER,Labor ,50,50,50,50,0,40,0,100,0,100,0,40,40
2016,Western Africa,AFW,Niger,NER,Price indexes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Niger,NER,Government finance,100,100,100,0,0,75,0,100,0,50,0,30,50
2016,Western Africa,AFW,Niger,NER,Money & banking,50,50,50,0,0,50,0,100,0,50,0,30,37.5
2016,Western Africa,AFW,Niger,NER,International trade,50,50,50,0,0,50,0,100,0,50,0,30,37.5
2016,Western Africa,AFW,Niger,NER,Balance of payments,50,50,50,0,0,50,0,100,0,50,0,30,37.5
2016,Western Africa,AFW,Niger,NER,Economic & financial statistics subscore,50,50,50,25,0,42.6,0,85.7,0,50,0,27.1,33.9
2016,Western Africa,AFW,Niger,NER,Land use,50,50,50,0,0,30,0,100,0,50,0,30,30
2016,Western Africa,AFW,Niger,NER,Resource use,100,100,50,50,0,60,0,100,0,50,0,30,45
2016,Western Africa,AFW,Niger,NER,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Niger,NER,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Niger,NER,Built environment,100,50,0,0,0,30,0,100,0,100,0,40,35
2016,Western Africa,AFW,Nigeria,NGA,Population & vital statistics,50,0,0,50,50,30,0,100,0,100,50,50,40
2016,Western Africa,AFW,Nigeria,NGA,Education facilities,50,50,50,50,0,40,0,100,0,50,50,40,40
2016,Western Africa,AFW,Nigeria,NGA,Education outcomes,50,50,50,50,0,40,0,100,0,0,50,30,35
2016,Western Africa,AFW,Nigeria,NGA,Health facilities,50,50,50,50,0,40,0,100,0,0,50,30,35
2016,Western Africa,AFW,Nigeria,NGA,Health outcomes,100,100,50,50,0,60,0,100,0,50,50,40,50
2016,Western Africa,AFW,Nigeria,NGA,Reproductive health,100,50,50,50,0,50,50,100,50,50,50,60,55
2016,Western Africa,AFW,Nigeria,NGA,Gender statistics ,50,50,50,50,0,40,0,100,0,0,50,30,35
2016,Western Africa,AFW,Nigeria,NGA,Poverty & income,50,0,0,50,0,20,0,100,0,0,50,30,25
2016,Western Africa,AFW,Nigeria,NGA,Social statistics subscore,62.5,43.8,37.5,50,6.3,40,6.3,100,6.3,31.3,50,38.8,39.4
2016,Western Africa,AFW,Nigeria,NGA,National accounts,100,100,100,0,0,75,50,100,0,100,50,60,66.7
2016,Western Africa,AFW,Nigeria,NGA,Labor ,50,50,50,50,0,40,0,100,0,100,50,50,45
2016,Western Africa,AFW,Nigeria,NGA,Price indexes,50,50,50,0,0,30,100,100,50,100,50,80,55
2016,Western Africa,AFW,Nigeria,NGA,Government finance,100,50,100,0,0,62.5,50,50,50,50,50,50,55.6
2016,Western Africa,AFW,Nigeria,NGA,Money & banking,100,100,100,0,0,100,100,100,50,50,0,60,75
2016,Western Africa,AFW,Nigeria,NGA,International trade,100,100,100,0,0,100,0,100,0,50,50,40,62.5
2016,Western Africa,AFW,Nigeria,NGA,Balance of payments,100,100,100,0,0,100,100,0,50,50,0,40,62.5
2016,Western Africa,AFW,Nigeria,NGA,Economic & financial statistics subscore,85.7,78.6,85.7,12.5,0,66.7,57.1,78.6,28.6,71.4,35.7,54.3,59.7
2016,Western Africa,AFW,Nigeria,NGA,Land use,50,0,50,0,0,20,0,100,0,0,50,30,25
2016,Western Africa,AFW,Nigeria,NGA,Resource use,50,50,50,50,0,40,0,100,0,0,50,30,35
2016,Western Africa,AFW,Nigeria,NGA,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Nigeria,NGA,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Nigeria,NGA,Built environment,100,50,50,50,0,50,0,100,0,50,50,40,45
2016,Western Africa,AFW,Senegal,SEN,Population & vital statistics,50,50,50,0,0,30,0,100,0,50,100,50,40
2016,Western Africa,AFW,Senegal,SEN,Education facilities,50,50,0,50,0,30,0,100,0,50,100,50,40
2016,Western Africa,AFW,Senegal,SEN,Education outcomes,50,50,50,50,0,40,0,100,0,0,100,40,40
2016,Western Africa,AFW,Senegal,SEN,Health facilities,50,50,50,0,0,30,0,100,0,50,100,50,40
2016,Western Africa,AFW,Senegal,SEN,Health outcomes,100,100,50,0,0,50,0,100,0,100,100,60,55
2016,Western Africa,AFW,Senegal,SEN,Reproductive health,100,50,50,0,0,40,0,100,0,100,100,60,50
2016,Western Africa,AFW,Senegal,SEN,Gender statistics ,50,50,0,0,0,20,0,100,0,50,100,50,35
2016,Western Africa,AFW,Senegal,SEN,Poverty & income,50,50,0,50,0,30,0,100,0,100,100,60,45
2016,Western Africa,AFW,Senegal,SEN,Social statistics subscore,62.5,56.3,31.3,18.8,0,33.8,0,100,0,62.5,100,52.5,43.1
2016,Western Africa,AFW,Senegal,SEN,National accounts,50,50,50,0,0,37.5,50,100,50,50,0,50,44.4
2016,Western Africa,AFW,Senegal,SEN,Labor ,50,50,50,50,0,40,0,100,0,100,100,60,50
2016,Western Africa,AFW,Senegal,SEN,Price indexes,100,100,100,0,0,60,100,100,0,100,100,80,70
2016,Western Africa,AFW,Senegal,SEN,Government finance,100,100,100,0,0,75,0,100,0,50,0,30,50
2016,Western Africa,AFW,Senegal,SEN,Money & banking,50,50,50,0,0,50,0,100,0,50,0,30,37.5
2016,Western Africa,AFW,Senegal,SEN,International trade,100,100,100,0,0,100,50,100,50,50,100,70,81.3
2016,Western Africa,AFW,Senegal,SEN,Balance of payments,100,100,100,0,0,100,0,100,0,50,0,30,56.3
2016,Western Africa,AFW,Senegal,SEN,Economic & financial statistics subscore,78.6,78.6,78.6,12.5,0,63,28.6,100,14.3,64.3,42.9,50,55.6
2016,Western Africa,AFW,Senegal,SEN,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Senegal,SEN,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Senegal,SEN,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Senegal,SEN,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Africa,AFW,Senegal,SEN,Built environment,100,50,50,50,0,50,0,100,0,50,100,50,50
2016,Western Africa,AFW,Sierra Leone,SLE,Population & vital statistics,100,50,50,0,0,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,Sierra Leone,SLE,Education facilities,50,50,50,50,0,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,Sierra Leone,SLE,Education outcomes,50,50,50,50,0,40,0,100,0,50,0,30,35
2016,Western Africa,AFW,Sierra Leone,SLE,Health facilities,100,100,50,100,0,70,0,100,0,50,0,30,50
2016,Western Africa,AFW,Sierra Leone,SLE,Health outcomes,100,50,0,100,0,50,0,100,0,50,0,30,40
2016,Western Africa,AFW,Sierra Leone,SLE,Reproductive health,100,50,50,50,0,50,0,100,0,50,0,30,40
2016,Western Africa,AFW,Sierra Leone,SLE,Gender statistics ,100,50,50,50,0,50,0,100,0,50,0,30,40
2016,Western Africa,AFW,Sierra Leone,SLE,Poverty & income,50,50,0,50,0,30,0,100,0,50,0,30,30
